date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:58	61086/61086	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-ee9e%22	https://html.themexriver.com/organio/assets/img/gallery/gl4.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/gallery/gl4.jpg	(from https://html.themexriver.com/organio/index-1.html)
13:03:58	105064/105064	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-19a68%22	https://html.themexriver.com/organio/assets/img/gallery/gl5.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/gallery/gl5.jpg	(from https://html.themexriver.com/organio/index-1.html)
13:03:58	67740/67740	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-1089c%22	https://html.themexriver.com/organio/assets/img/gallery/gl6.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/gallery/gl6.jpg	(from https://html.themexriver.com/organio/index-1.html)
13:03:58	189862/189862	---M--	200	added ('OK')	image/png	etag:%226128d42b-2e5a6%22	https://html.themexriver.com/organio/assets/img/bg/bg-footer-bottom.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/bg-footer-bottom.png	(from https://html.themexriver.com/organio/index-1.html)
13:03:58	84494/84494	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-14a0e%22	https://html.themexriver.com/organio/assets/js/jquery.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/jquery.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:03:59	61893/61893	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-f1c5%22	https://html.themexriver.com/organio/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/bootstrap.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:03:59	19188/19188	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-4af4%22	https://html.themexriver.com/organio/assets/js/popper.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/popper.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:03:59	20219/20219	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-4efb%22	https://html.themexriver.com/organio/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/jquery.magnific-popup.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:03:59	2975/2975	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-b9f%22	https://html.themexriver.com/organio/assets/js/appear.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/appear.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:00	88438/88438	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-15976%22	https://html.themexriver.com/organio/assets/js/slick.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/slick.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:00	1067/1067	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-42b%22	https://html.themexriver.com/organio/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/jquery.counterup.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:00	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-1f6c%22	https://html.themexriver.com/organio/assets/js/waypoints.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/waypoints.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:00	40547/40547	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-9e63%22	https://html.themexriver.com/organio/assets/js/jquery.mCustomScrollbar.concat.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/jquery.mCustomScrollbar.concat.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:01	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-20df%22	https://html.themexriver.com/organio/assets/js/wow.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/wow.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:01	5594/5594	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-15da%22	https://html.themexriver.com/organio/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/imagesloaded.pkgd.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:01	8929/8929	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-22e1%22	https://html.themexriver.com/organio/assets/js/parallax-scroll.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/parallax-scroll.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:01	124272/124272	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-1e570%22	https://html.themexriver.com/organio/assets/js/rbtools.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/rbtools.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:01	375875/375875	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-5bc43%22	https://html.themexriver.com/organio/assets/js/rs6.min.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/rs6.min.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:02	23361/23361	---MCZ	200	added ('OK')	application/javascript	etag:W/%226128d42b-5b41%22	https://html.themexriver.com/organio/assets/js/script.js	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/js/script.js	(from https://html.themexriver.com/organio/index-1.html)
13:04:02	136576/136576	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226128d42b-21580%22	https://html.themexriver.com/organio/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/fa-brands-400.ttf	(from https://html.themexriver.com/organio/assets/css/fontawesome-all.css)
13:04:02	566808/566808	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226128d42b-8a618%22	https://html.themexriver.com/organio/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/fa-duotone-900.ttf	(from https://html.themexriver.com/organio/assets/css/fontawesome-all.css)
13:04:02	493688/493688	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226128d42b-78878%22	https://html.themexriver.com/organio/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/fa-light-300.ttf	(from https://html.themexriver.com/organio/assets/css/fontawesome-all.css)
13:04:03	454088/454088	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226128d42b-6edc8%22	https://html.themexriver.com/organio/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/fa-regular-400.ttf	(from https://html.themexriver.com/organio/assets/css/fontawesome-all.css)
13:04:03	387440/387440	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226128d42b-5e970%22	https://html.themexriver.com/organio/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/fa-solid-900.ttf	(from https://html.themexriver.com/organio/assets/css/fontawesome-all.css)
13:04:03	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:03%20GMT	https://html.themexriver.com/organio/assets/fonts/flaticon.eot	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/flaticon.eot	(from https://html.themexriver.com/organio/assets/css/flaticon.css)
13:04:03	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:03%20GMT	https://html.themexriver.com/organio/assets/fonts/flaticon.eot?	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/flaticond41d.eot	(from https://html.themexriver.com/organio/assets/css/flaticon.css)
13:04:04	17028/17028	---M--	200	added ('OK')	font/woff2	etag:%226128d42b-4284%22	https://html.themexriver.com/organio/assets/fonts/flaticon.woff2	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/flaticon.woff2	(from https://html.themexriver.com/organio/assets/css/flaticon.css)
13:04:04	19956/19956	---M--	200	added ('OK')	font/woff	etag:%226128d42b-4df4%22	https://html.themexriver.com/organio/assets/fonts/flaticon.woff	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/flaticon.woff	(from https://html.themexriver.com/organio/assets/css/flaticon.css)
13:04:04	43080/43080	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226128d42b-a848%22	https://html.themexriver.com/organio/assets/fonts/flaticon.ttf	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/flaticon.ttf	(from https://html.themexriver.com/organio/assets/css/flaticon.css)
13:04:06	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Feb%202023%2007:34:06%20GMT	http://dimsemenov.com/images/sm-logo-24x24.png	C:/My%20Web%20Sites/Organic%20food/dimsemenov.com/images/sm-logo-24x24.7e.delayed	(from https://html.themexriver.com/organio/assets/css/video.min.css)
13:04:07	619797/619797	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226128d42b-97515%22	https://html.themexriver.com/organio/assets/fonts/flaticon.svg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/flaticon.svg	(from https://html.themexriver.com/organio/assets/css/flaticon.css)
13:04:08	1363/1363	---M--	200	added ('OK')	image/png	etag:%2251766251-553%22	https://dimsemenov.com/images/sm-logo-24x24.png	C:/My%20Web%20Sites/Organic%20food/dimsemenov.com/images/sm-logo-24x24.png	(from https://html.themexriver.com/organio/assets/css/video.min.css)
13:04:08	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:08%20GMT	https://html.themexriver.com/organio/assets/img/mCSB_buttons.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/mCSB_buttons.png	(from https://html.themexriver.com/organio/assets/css/jquery.mCustomScrollbar.min.css)
13:04:08	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:08%20GMT	https://html.themexriver.com/organio/assets/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/revicons/revicons90c6.eot	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:08	7536/7536	---M--	200	added ('OK')	font/woff	etag:%226128d42b-1d70%22	https://html.themexriver.com/organio/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/revicons/revicons90c6.woff	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:09	11968/11968	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226128d42b-2ec0%22	https://html.themexriver.com/organio/assets/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/revicons/revicons90c6.ttf	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:09	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226128d42b-357b%22	https://html.themexriver.com/organio/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/fonts/revicons/revicons90c6.svg	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:09	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:09%20GMT	https://html.themexriver.com/organio/assets/css/openhand.cur	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/css/openhand.cur	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:09	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:09%20GMT	https://html.themexriver.com/organio/assets/css/closedhand.cur	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/css/closedhand.cur	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:09	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:09%20GMT	https://html.themexriver.com/organio/assets/assets/gridtile.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/assets/gridtile.png	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:10	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:10%20GMT	https://html.themexriver.com/organio/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/assets/gridtile_white.png	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:10	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:10%20GMT	https://html.themexriver.com/organio/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/assets/gridtile_3x3.png	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:10	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:10%20GMT	https://html.themexriver.com/organio/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/assets/gridtile_3x3_white.png	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:10	75193/75193	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2001%20Feb%202023%2007:34:10%20GMT	https://html.themexriver.com/organio/assets/assets/coloredbg.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/assets/coloredbg.png	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:11	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Feb%202023%2007:34:10%20GMT	https://html.themexriver.com/organio/assets/assets/loader.gif	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/assets/loader.gif	(from https://html.themexriver.com/organio/assets/css/rs6.css)
13:04:11	28180/28180	---M--	200	added ('OK')	image/gif	etag:%226128d42b-6e14%22	https://html.themexriver.com/organio/assets/img/preloader.gif	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/preloader.gif	(from https://html.themexriver.com/organio/assets/css/style.css)
13:04:11	4497/4497	---M--	200	added ('OK')	image/png	etag:%226128d42b-1191%22	https://html.themexriver.com/organio/assets/img/title-shape.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/title-shape.png	(from https://html.themexriver.com/organio/assets/css/style.css)
13:04:11	45953/45953	---M--	200	added ('OK')	image/png	etag:%226128d42b-b381%22	https://html.themexriver.com/organio/assets/img/bg/waves-shape.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg/waves-shape.png	(from https://html.themexriver.com/organio/assets/css/style.css)
13:04:12	313/313	---M--	200	added ('OK')	image/png	etag:%226128d42b-139%22	https://html.themexriver.com/organio/assets/img/icon/slider-arrow1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/icon/slider-arrow1.png	(from https://html.themexriver.com/organio/assets/css/style.css)
13:04:12	1301/1301	---M--	200	added ('OK')	image/png	etag:%226128d42b-515%22	https://html.themexriver.com/organio/assets/img/line.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/line.png	(from https://html.themexriver.com/organio/assets/css/style.css)
13:04:12	9503/9503	---M--	200	added ('OK')	image/png	etag:%226128d42b-251f%22	https://html.themexriver.com/organio/assets/img/bg-fancybox1.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/bg-fancybox1.png	(from https://html.themexriver.com/organio/assets/css/style.css)
13:04:12	1277/1277	---MCZ	200	added ('OK')	text/css	etag:W/%226128d42b-4fd%22	https://html.themexriver.com/organio/assets/css/demo.css	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/css/demo.css	(from https://html.themexriver.com/organio/index.html)
13:04:13	42904/42904	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-a798%22	https://html.themexriver.com/organio/assets/landing-bg-slider1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/landing-bg-slider1.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:13	49693/49693	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-c21d%22	https://html.themexriver.com/organio/assets/landing-layer1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/landing-layer1.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:13	28245/28245	---M--	200	added ('OK')	image/png	etag:%226128d42b-6e55%22	https://html.themexriver.com/organio/assets/landing-layer2.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/landing-layer2.png	(from https://html.themexriver.com/organio/index.html)
13:04:13	60965/60965	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-ee25%22	https://html.themexriver.com/organio/assets/landing-macbook.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/landing-macbook.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:13	87780/87780	---M--	200	added ('OK')	image/png	etag:%226128d42b-156e4%22	https://html.themexriver.com/organio/assets/landing-layer5.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/landing-layer5.png	(from https://html.themexriver.com/organio/index.html)
13:04:14	145478/145478	---M--	200	added ('OK')	image/png	etag:%226128d42b-23846%22	https://html.themexriver.com/organio/assets/landing-layer4.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/landing-layer4.png	(from https://html.themexriver.com/organio/index.html)
13:04:14	29699/29699	---M--	200	added ('OK')	image/png	etag:%226128d42b-7403%22	https://html.themexriver.com/organio/assets/landing-layer3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/landing-layer3.png	(from https://html.themexriver.com/organio/index.html)
13:04:14	3301/3301	---M--	200	added ('OK')	image/png	etag:%226128d42b-ce5%22	https://html.themexriver.com/organio/assets/landing-layer6.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/landing-layer6.png	(from https://html.themexriver.com/organio/index.html)
13:04:14	59866/59866	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-e9da%22	https://html.themexriver.com/organio/assets/img/demo/landing-section-demos.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/landing-section-demos.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:14	39053/39053	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-988d%22	https://html.themexriver.com/organio/assets/img/demo/demo1.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/demo1.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:15	42019/42019	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-a423%22	https://html.themexriver.com/organio/assets/img/demo/demo3.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/demo3.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:15	46582/46582	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-b5f6%22	https://html.themexriver.com/organio/assets/img/demo/demo5.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/demo5.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:15	41269/41269	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-a135%22	https://html.themexriver.com/organio/assets/img/demo/demo4.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/demo4.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:15	43154/43154	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-a892%22	https://html.themexriver.com/organio/assets/img/demo/ab.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/ab.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:16	52324/52324	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-cc64%22	https://html.themexriver.com/organio/assets/img/demo/blg.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/blg.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:16	49110/49110	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-bfd6%22	https://html.themexriver.com/organio/assets/img/demo/blg-d.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/blg-d.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:16	45912/45912	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-b358%22	https://html.themexriver.com/organio/assets/img/demo/shp.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/shp.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:16	39431/39431	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-9a07%22	https://html.themexriver.com/organio/assets/img/demo/sh-d.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/sh-d.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:16	40020/40020	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-9c54%22	https://html.themexriver.com/organio/assets/img/demo/cn.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/cn.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:17	41850/41850	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-a37a%22	https://html.themexriver.com/organio/assets/img/demo/ser.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/ser.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:17	47552/47552	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-b9c0%22	https://html.themexriver.com/organio/assets/img/demo/ser-d.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/ser-d.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:17	61362/61362	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-efb2%22	https://html.themexriver.com/organio/assets/img/demo/pr.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/pr.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:18	47402/47402	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-b92a%22	https://html.themexriver.com/organio/assets/img/demo/pr-d.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/pr-d.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:18	46119/46119	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-b427%22	https://html.themexriver.com/organio/assets/img/demo/tm.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/tm.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:18	47938/47938	---M--	200	added ('OK')	image/jpeg	etag:%226128d42b-bb42%22	https://html.themexriver.com/organio/assets/img/demo/tm-d.jpg	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/tm-d.jpg	(from https://html.themexriver.com/organio/index.html)
13:04:18	2376/2376	---M--	200	added ('OK')	image/png	etag:%226128d42b-948%22	https://html.themexriver.com/organio/assets/img/demo/ht.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/ht.png	(from https://html.themexriver.com/organio/index.html)
13:04:18	2768/2768	---M--	200	added ('OK')	image/png	etag:%226128d42b-ad0%22	https://html.themexriver.com/organio/assets/img/demo/js.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/js.png	(from https://html.themexriver.com/organio/index.html)
13:04:19	3844/3844	---M--	200	added ('OK')	image/png	etag:%226128d42b-f04%22	https://html.themexriver.com/organio/assets/img/demo/scs.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/scs.png	(from https://html.themexriver.com/organio/index.html)
13:04:19	3116/3116	---M--	200	added ('OK')	image/png	etag:%226128d42b-c2c%22	https://html.themexriver.com/organio/assets/img/demo/fb.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/fb.png	(from https://html.themexriver.com/organio/index.html)
13:04:19	2022/2022	---M--	200	added ('OK')	image/png	etag:%226128d42b-7e6%22	https://html.themexriver.com/organio/assets/img/demo/cc.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/cc.png	(from https://html.themexriver.com/organio/index.html)
13:04:19	6495/6495	---M--	200	added ('OK')	image/png	etag:%226128d42b-195f%22	https://html.themexriver.com/organio/assets/img/demo/cb.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/cb.png	(from https://html.themexriver.com/organio/index.html)
13:04:19	3016/3016	---M--	200	added ('OK')	image/png	etag:%226128d42b-bc8%22	https://html.themexriver.com/organio/assets/img/demo/gf.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/gf.png	(from https://html.themexriver.com/organio/index.html)
13:04:20	4214/4214	---M--	200	added ('OK')	image/png	etag:%226128d42b-1076%22	https://html.themexriver.com/organio/assets/img/demo/fi.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/fi.png	(from https://html.themexriver.com/organio/index.html)
13:04:20	2969/2969	---M--	200	added ('OK')	image/png	etag:%226128d42b-b99%22	https://html.themexriver.com/organio/assets/img/demo/ff.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/ff.png	(from https://html.themexriver.com/organio/index.html)
13:04:20	2115/2115	---M--	200	added ('OK')	image/png	etag:%226128d42b-843%22	https://html.themexriver.com/organio/assets/img/demo/w3.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/w3.png	(from https://html.themexriver.com/organio/index.html)
13:04:20	11895/11895	---M--	200	added ('OK')	image/png	etag:%226128d42b-2e77%22	https://html.themexriver.com/organio/assets/img/demo/wd.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/wd.png	(from https://html.themexriver.com/organio/index.html)
13:04:21	4820/4820	---M--	200	added ('OK')	image/png	etag:%226128d42b-12d4%22	https://html.themexriver.com/organio/assets/img/demo/mp.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/mp.png	(from https://html.themexriver.com/organio/index.html)
13:04:21	4925/4925	---M--	200	added ('OK')	image/png	etag:%226128d42b-133d%22	https://html.themexriver.com/organio/assets/img/demo/plz.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/plz.png	(from https://html.themexriver.com/organio/index.html)
13:04:21	3131/3131	---M--	200	added ('OK')	image/png	etag:%226128d42b-c3b%22	https://html.themexriver.com/organio/assets/img/demo/php.png	C:/My%20Web%20Sites/Organic%20food/html.themexriver.com/organio/assets/img/demo/php.png	(from https://html.themexriver.com/organio/index.html)
